街道ID,平均行程车速（km/h）,时间,时间片（一个时间片为5分钟）,交通指数,通过样本总行程时间(s),通过样本总行驶长度(m)
61,3.9E+001,"	2018-11-24 00:00:00.000000",189,1.0E+000,8.613E+003,9.2401E+004
59,3.9E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,4.274E+004,4.66508E+005
57,3.5E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,4.2747E+004,4.18389E+005
56,4.1E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,4.5616E+004,5.22409E+005
54,3.0E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,2.7388E+004,2.25275E+005
52,3.5E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,9.9016E+004,9.62326E+005
55,3.3E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,3.9228E+004,3.60134E+005
24,2.7E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,6.8572E+004,5.16846E+005
25,2.4E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,5.262E+004,3.45326E+005
58,4.5E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,3.7885E+004,4.75733E+005
49,4.3E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,7.5013E+004,9.03246E+005
28,3.3E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,8.1555E+004,7.44344E+005
70,3.1E+001,"	2018-11-24 00:00:00.000000",189,5.0E+000,1.11142E+005,9.53989E+005
41,3.2E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,8.1331E+004,7.31271E+005
44,3.1E+001,"	2018-11-24 00:00:00.000000",189,4.0E+000,3.7947E+004,3.25589E+005
35,3.4E+001,"	2018-11-24 00:00:00.000000",189,3.0E+000,8.968E+004,8.49982E+005
24,2.6E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,6.8474E+004,4.99148E+005
25,2.3E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,4.781E+004,3.07949E+005
58,4.2E+001,"	2018-11-24 00:00:00.000000",188,3.0E+000,3.6726E+004,4.25329E+005
49,4.0E+001,"	2018-11-24 00:00:00.000000",188,3.0E+000,7.2041E+004,8.0446E+005
28,3.5E+001,"	2018-11-24 00:00:00.000000",188,3.0E+000,8.3897E+004,8.12561E+005
70,3.0E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,9.5155E+004,8.05361E+005
54,3.0E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,2.7484E+004,2.30286E+005
41,3.2E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,7.83E+004,7.00313E+005
44,3.2E+001,"	2018-11-24 00:00:00.000000",188,3.0E+000,3.3972E+004,3.04015E+005
35,3.1E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,8.5373E+004,7.40696E+005
40,2.8E+001,"	2018-11-24 00:00:00.000000",188,6.0E+000,1.65279E+005,1.266707E+006
74,5.3E+001,"	2018-11-24 00:00:00.000000",188,2.0E+000,4.4888E+004,6.5497E+005
43,3.6E+001,"	2018-11-24 00:00:00.000000",188,4.0E+000,8.1642E+004,8.10226E+005
24,2.6E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,6.4246E+004,4.65578E+005
25,2.3E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,4.7152E+004,3.04486E+005
58,4.1E+001,"	2018-11-24 00:00:00.000000",234,3.0E+000,3.3727E+004,3.88489E+005
49,3.9E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,6.0694E+004,6.52009E+005
28,3.6E+001,"	2018-11-24 00:00:00.000000",234,3.0E+000,6.967E+004,6.98277E+005
70,2.5E+001,"	2018-11-24 00:00:00.000000",234,5.0E+000,8.6465E+004,5.92328E+005
35,3.5E+001,"	2018-11-24 00:00:00.000000",234,3.0E+000,6.3984E+004,6.18625E+005
40,2.9E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,1.21801E+005,9.70317E+005
74,5.7E+001,"	2018-11-24 00:00:00.000000",234,1.0E+000,2.2373E+004,3.53227E+005
43,3.5E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,6.462E+004,6.27391E+005
67,3.7E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,8.7044E+004,8.94962E+005
22,3.9E+001,"	2018-11-24 00:00:00.000000",234,1.0E+000,6.6618E+004,7.27008E+005
38,3.3E+001,"	2018-11-24 00:00:00.000000",234,5.0E+000,1.32864E+005,1.214748E+006
71,3.0E+001,"	2018-11-24 00:00:00.000000",234,3.0E+000,1.11368E+005,9.29558E+005
9,2.4E+001,"	2018-11-24 00:00:00.000000",234,4.0E+000,2.467E+004,1.64799E+005
